URL,Topic,Year_Published,Days Since Posted,Number of Images,Number of Videos,Number of Paragraphs,Number of Links,Number of Tags,Number of Words in Title,Number of Words in Subtitle,Number of Words in Article,Number of Numbers in Article,Source Was Al Jazeera,Article Was Posted On Monday,Article Was Posted On Tuesday,Article Was Posted On Wednesday,Article Was Posted On Thursday,Article Was Posted On Friday,Article Was Posted On Saturday,Article Was Posted On Sunday,Google Shares,Twitter Shares,Facebook Shares
http://www.aljazeera.com/news/2015/03/tikrit-offensive-isil-150327200838026.html,War & Conflict,2015,186,1,1,14,3,4,9,18,376,2,1,0,0,0,0,1,0,0,9,296,1684
http://www.aljazeera.com/news/middleeast/2015/03/isil-defeated-tikrit-150315054907973.html,War & Conflict,2015,197,1,1,34,8,5,6,12,1005,8,1,1,0,0,0,0,0,0,30,146,23
http://www.aljazeera.com/news/2015/03/iraqi-forces-recapture-tikrit-72-hours-150314101959153.html,War & Conflict,2015,199,0,1,13,0,4,8,18,406,6,1,0,0,0,0,0,1,0,44,369,3438
http://www.aljazeera.com/news/2015/03/iraqi-forces-ramp-fight-wrest-tikrit-isil-150313074853929.html,War & Conflict,2015,200,0,2,14,0,4,10,17,418,2,0,0,0,0,0,1,0,0,0,171,42
http://www.aljazeera.com/news/2015/03/iraqi-forces-tighten-siege-tikrit-150312130150939.html,War & Conflict,2015,200,0,2,15,0,4,6,21,375,0,0,0,0,0,0,1,0,0,13,375,1516
http://www.aljazeera.com/news/2015/03/isil-fighters-launch-attack-iraq-ramadi-150311100558109.html,War & Conflict,2015,201,0,1,17,3,4,8,18,413,5,0,0,0,0,1,0,0,0,19,386,2102
http://www.aljazeera.com/news/middleeast/2015/03/shia-militias-step-joins-battle-tikrit-150327010352355.html,War & Conflict,2015,186,1,0,20,0,5,10,21,490,0,1,0,0,0,0,1,0,0,6,216,2334
http://www.aljazeera.com/news/2015/03/iran-accused-sending-30000-troops-fight-iraq-150322212917339.html,War & Conflict,2015,190,1,1,8,2,5,11,18,192,5,1,1,0,0,0,0,0,0,109,842,4616
http://www.aljazeera.com/news/middleeast/2015/03/saddam-tomb-heavily-damaged-iraq-fighting-tikrit-150315234928038.html,War & Conflict,2015,197,1,0,12,0,3,8,19,326,2,1,1,0,0,0,0,0,0,35,254,51
http://www.aljazeera.com/news/2015/03/iraq-officials-isil-ransacked-ancient-assyrian-site-150312024652948.html,War & Conflict,2015,201,1,1,16,4,4,8,15,480,10,1,0,0,0,1,0,0,0,1,105,61
http://www.aljazeera.com/news/2015/03/iraq-forces-working-encircle-isil-tikrit-150304123824914.html,War & Conflict,2015,209,1,0,10,0,4,8,18,249,3,1,0,0,1,0,0,0,0,12,218,1990
http://www.aljazeera.com/news/2015/03/iraqi-forces-ramp-offensive-recapture-tikrit-150303091829090.html,War & Conflict,2015,210,0,1,18,0,4,8,18,476,0,0,0,1,0,0,0,0,0,5,293,2037
http://www.aljazeera.com/news/2015/02/isil-abuses-iraq-amount-genocide-150224060400831.html,War & Conflict,2015,217,1,0,10,1,4,10,17,275,12,1,0,1,0,0,0,0,0,14,275,218
http://www.aljazeera.com/news/middleeast/2015/02/1400-iraqis-killed-january-violence-150201094451221.html,War & Conflict,2015,239,1,0,21,1,5,8,21,634,37,0,1,0,0,0,0,0,0,4,478,2427
http://www.aljazeera.com/news/2015/01/iraq-pm-orders-urgent-probe-military-massacre-150129132719377.html,War & Conflict,2015,243,1,0,37,0,5,8,18,932,4,1,0,0,0,1,0,0,0,4,100,970
http://www.aljazeera.com/news/middleeast/2015/01/raqqa-sad-life-isil-201511110501184890.html,Middle East,2015,244,1,1,16,5,1,9,12,1192,16,-1,0,0,1,0,0,0,0,35,246,1291
http://www.aljazeera.com/news/middleeast/2015/01/shia-armed-groups-gain-strength-iraq-201511423383166787.html,War & Conflict,2015,258,0,1,4,0,5,7,16,55,0,1,0,0,1,0,0,0,0,4,5,7
http://www.aljazeera.com/news/2015/02/iraq-battles-isil-comedy-art-150210023631489.html,War & Conflict,2015,231,0,1,4,0,5,8,19,75,0,1,0,1,0,0,0,0,0,6,165,152
http://www.aljazeera.com/news/2015/02/100-men-boys-kidnapped-isil-iraq-150225110233821.html,War & Conflict,2015,216,0,2,11,2,4,11,18,284,6,1,0,0,1,0,0,0,0,7,690,2720
http://www.aljazeera.com/news/2015/02/monitor-90-christians-abducted-isil-syria-150224083452197.html,War & Conflict,2015,216,0,1,22,0,4,8,18,537,13,0,0,0,1,0,0,0,0,39,1157,6353
http://www.aljazeera.com/news/2015/02/isil-releases-video-captured-kurdish-fighters-150222073328592.html,War & Conflict,2015,219,1,0,6,0,3,8,20,226,2,1,0,0,0,0,0,0,1,3,184,2103
http://www.aljazeera.com/news/2015/03/iraqi-official-coalition-airstrikes-needed-tikrit-150315124453644.html,War & Conflict,2015,198,0,1,17,0,4,8,19,450,4,1,0,0,0,0,0,0,1,9,281,1333
http://www.aljazeera.com/news/middleeast/2015/03/isil-tikritis-home-150329065156834.html,War & Conflict,2015,183,1,1,32,3,4,9,17,1153,11,1,1,0,0,0,0,0,0,37,305,107
http://www.aljazeera.com/news/middleeast/2015/03/meet-fighters-preparing-retake-mosul-isil-150325063226372.html,War & Conflict,2015,188,1,2,37,8,4,9,17,1266,15,1,0,0,1,0,0,0,0,81,422,86
http://www.aljazeera.com/news/middleeast/2015/03/led-coalition-pounds-isil-targets-tikrit-150326022916415.html,War & Conflict,2015,187,1,0,14,0,5,8,20,355,4,1,0,0,0,1,0,0,0,65,254,1130
http://www.aljazeera.com/news/2015/03/150325063807154.html,Africa,2015,188,1,0,16,2,4,6,20,349,10,0,0,0,1,0,0,0,0,0,195,77
http://www.aljazeera.com/news/2015/03/turkey-detains-16-indonesians-attempting-join-isil-150314065912726.html,War & Conflict,2015,199,1,0,14,0,5,8,16,358,3,1,0,0,0,0,0,1,0,1,264,3138
http://www.aljazeera.com/news/2015/03/shots-heard-tunisia-parliament-building-150318114520583.html,Politics,2015,195,0,1,25,10,5,6,21,607,6,-1,0,0,1,0,0,0,0,6,525,1870
http://www.aljazeera.com/news/2015/02/dreaming-tunisia-150203103530727.html,Humanitarian crises,2015,235,1,1,28,3,4,6,17,1106,10,1,0,0,0,0,1,0,0,20,222,1270
http://www.aljazeera.com/news/middleeast/2015/03/isil-claims-suicide-attack-libya-benghazi-150325011007654.html,War & Conflict,2015,188,1,0,13,0,4,8,16,324,1,1,0,0,1,0,0,0,0,2,165,1232
http://www.aljazeera.com/news/2015/03/libya-dawn-plane-shot-forces-loyal-tobruk-150323163729880.html,Middle East,2015,189,1,1,14,1,3,10,20,327,0,1,0,1,0,0,0,0,0,4,143,40
http://www.aljazeera.com/news/2015/03/envoy-libya-talks-continue-clashes-150322185325299.html,War & Conflict,2015,191,1,0,18,2,5,9,21,513,2,0,0,0,0,0,0,0,1,1,109,23
http://www.aljazeera.com/news/middleeast/2015/03/warns-libya-crisis-destabilise-entire-region-150320171556439.html,Politics,2015,193,1,0,14,2,5,8,18,394,2,1,0,0,0,0,1,0,0,1,251,59
http://www.aljazeera.com/news/2015/03/libya-army-chief-warns-isil-threat-europe-150320050634976.html,War & Conflict,2015,193,0,1,13,4,4,9,19,429,5,1,0,0,0,0,1,0,0,4,309,2453
http://www.aljazeera.com/news/middleeast/2015/03/isil-fighters-enter-fray-libya-150317083634387.html,War & Conflict,2015,195,2,0,18,6,4,7,15,939,12,-1,0,0,1,0,0,0,0,5,88,48
http://www.aljazeera.com/news/middleeast/2015/01/qa-libya-crisis-explained-20151228920570334.html,War & Conflict,2015,250,1,1,52,3,5,5,22,1682,16,1,0,0,0,1,0,0,0,4,30,15
http://www.aljazeera.com/news/europe/2015/01/rival-libya-factions-meet-geneva-201511318189890887.html,Europe,2015,259,1,0,10,0,4,7,20,267,2,1,0,1,0,0,0,0,0,2,136,336
http://www.aljazeera.com/news/middleeast/2015/01/deadly-clashes-reported-libya-benghazi-20151107581228341.html,War & Conflict,2015,262,1,0,10,0,4,7,19,228,1,1,0,0,0,0,0,1,0,7,136,32
http://www.aljazeera.com/news/2015/01/libya-fed-fighting-150128092521954.html,Middle East,2015,243,1,1,31,4,3,7,12,1093,18,1,0,0,0,1,0,0,0,12,96,151
http://www.aljazeera.com/news/2015/03/khalifa-haftar-libya-army-chief-150309235117764.html,War & Conflict,2015,203,0,2,12,0,4,8,17,296,2,0,0,1,0,0,0,0,0,4,135,35
http://www.aljazeera.com/news/2015/02/libya-anniversary-situation-terrible-150216082028555.html,War & Conflict,2015,225,1,0,28,6,5,7,14,1121,13,1,1,0,0,0,0,0,0,49,162,1262
http://www.aljazeera.com/news/middleeast/2015/01/egyptian-christians-kidnapped-libya-20151313135459615.html,Egypt,2015,269,1,0,15,0,3,5,18,319,5,1,0,0,0,0,0,1,0,18,249,246
http://www.aljazeera.com/news/2015/03/tripoli-airport-bombed-backed-peace-talks-150305123101456.html,Politics,2015,207,0,1,16,0,5,5,16,443,1,0,0,0,0,0,1,0,0,42,443,96
http://www.aljazeera.com/news/middleeast/2015/03/libya-government-tobruk-votes-return-talks-150303060555895.html,Politics,2015,210,1,0,15,3,4,10,21,497,4,1,0,1,0,0,0,0,0,2,143,25
http://www.aljazeera.com/news/2015/02/libya-brink-collapse-years-revolution-150217031527664.html,War & Conflict,2015,224,0,1,4,0,3,9,22,38,0,1,0,1,0,0,0,0,0,9,186,90
http://www.aljazeera.com/news/middleeast/2015/02/libya-150218203749127.html,War & Conflict,2015,222,0,2,21,2,4,10,16,513,2,0,0,0,0,1,0,0,0,8,316,927
http://www.aljazeera.com/news/2015/02/egypt-weigh-options-isil-libya-150218043514479.html,War & Conflict,2015,223,0,1,18,0,5,11,19,476,6,1,0,0,1,0,0,0,0,4,0,707
http://www.aljazeera.com/news/middleeast/2015/02/tripoli-backed-fighters-sirte-confront-isil-150217152905350.html,War & Conflict,2015,223,1,1,24,2,5,9,21,517,7,0,0,0,1,0,0,0,0,7,297,1508
http://www.aljazeera.com/news/2015/02/egypt-calls-international-intervention-libya-150217083047088.html,War & Conflict,2015,224,0,2,23,0,5,7,19,536,8,0,0,1,0,0,0,0,0,1,282,94
http://www.aljazeera.com/news/2015/02/analysis-anti-isil-campaign-key-challenge-sisi-150216094613046.html,War & Conflict,2015,225,1,1,20,2,5,9,17,738,7,1,1,0,0,0,0,0,0,1,78,34
http://www.aljazeera.com/news/2015/02/egypt-bombs-isil-targets-libya-mass-beheadings-150216063339037.html,War & Conflict,2015,224,0,1,21,2,5,9,19,501,3,0,0,1,0,0,0,0,0,28,1176,10555
http://www.aljazeera.com/news/middleeast/2015/02/isil-video-execution-egyptian-christian-hostages-libya-150215193050277.html,War & Conflict,2015,225,0,1,21,1,4,8,16,442,1,0,1,0,0,0,0,0,0,49,1020,9752
http://www.aljazeera.com/news/middleeast/2015/02/egypt-claims-killing-dozens-fighters-sinai-150206144606166.html,War & Conflict,2015,234,1,0,11,0,5,8,20,241,8,1,0,0,0,0,0,1,0,6,160,53
http://www.aljazeera.com/news/middleeast/2015/03/haftar-forces-launch-offensive-liberate-tripoli-150321141149326.html,Politics,2015,192,1,0,19,3,4,7,22,492,2,0,0,0,0,0,0,1,0,2,264,901
http://www.aljazeera.com/news/2015/03/libya-peace-talks-verge-collapse-150321231034000.html,Politics,2015,191,0,1,25,2,4,8,19,683,3,0,0,0,0,0,0,0,1,1,326,1201
http://www.aljazeera.com/news/middleeast/2015/04/isil-claims-massacre-ethiopian-christians-libya-150419104309814.html,ISIL,2015,162,1,0,12,0,4,8,18,240,4,1,1,0,0,0,0,0,0,24,1235,24574
http://www.aljazeera.com/news/2015/04/isil-fighters-overrun-villages-western-iraq-150416002609664.html,War & Conflict,2015,166,0,1,18,2,4,8,18,395,3,0,0,0,0,1,0,0,0,30,346,876
http://www.aljazeera.com/news/2015/04/generation-saudi-royals-set-rule-150430080837588.html,Politics,2015,152,1,1,27,6,3,8,18,1192,5,1,0,0,0,1,0,0,0,0,136,1663
http://www.aljazeera.com/news/2015/04/saudi-crown-prince-150429072545851.html,Politics,2015,153,0,3,20,3,3,7,19,510,6,0,0,0,1,0,0,0,0,1,436,221
http://www.aljazeera.com/news/2015/01/expect-saudi-king-150127051939530.html,Story highlights,2015,245,1,1,29,6,3,8,15,1137,16,1,0,1,0,0,0,0,0,0,182,1959
http://www.aljazeera.com/news/2015/01/regional-impacts-saudi-succession-20151694233783822.html,Politics,2015,247,1,0,20,3,4,6,20,850,3,1,0,0,0,0,0,0,1,0,8,121
http://www.aljazeera.com/news/middleeast/2015/01/leaders-travel-saudi-arabia-pay-respects-king-150124182534229.html,Politics,2015,248,1,0,15,5,3,10,19,329,1,1,0,0,0,0,0,1,0,0,15,48
http://www.aljazeera.com/news/2015/01/saudis-crown-princes-150124083039820.html,Politics,2015,248,1,1,25,3,3,8,20,1026,12,1,0,0,0,0,0,1,0,4,164,2741
http://www.aljazeera.com/news/middleeast/2015/01/saudi-king-pledges-continuity-150123213746927.html,Politics,2015,249,1,0,25,0,3,5,19,594,4,1,0,0,0,0,1,0,0,2,89,3597
http://www.aljazeera.com/news/2015/01/funeral-saudi-arabia-king-abdullah-150123123909104.html,Politics,2015,249,0,1,25,6,3,8,20,651,12,0,0,0,0,0,1,0,0,4,126,7296
http://www.aljazeera.com/news/middleeast/2015/01/analysis-saudi-arabia-smooth-transition-20151473133872937.html,Politics,2015,250,1,0,30,2,5,6,20,1418,18,1,0,0,0,1,0,0,0,6,89,75
http://www.aljazeera.com/news/middleeast/2015/01/saudi-king-abdullah-condition-stable-201512183249528700.html,Politics,2015,270,1,0,10,0,3,6,16,264,4,1,0,0,0,0,1,0,0,4,64,39
http://www.aljazeera.com/news/middleeast/2015/01/prince-salman-bin-abdul-aziz-al-saud-2015168325196385.html,Politics,2015,249,0,1,16,3,3,6,20,411,10,1,0,0,0,0,1,0,0,4,520,4162
http://www.aljazeera.com/news/2015/01/king-abdullah-saudi-arabia-dies-150122232049573.html,Politics,2015,249,0,1,22,6,3,6,17,561,10,0,0,0,0,0,1,0,0,32,1435,4916
http://www.aljazeera.com/news/middleeast/2015/01/succession-saudi-arabia-201514122353911207.html,Politics,2015,249,1,1,33,3,4,7,20,1375,18,1,0,0,0,0,1,0,0,4,155,994
http://www.aljazeera.com/news/2015/01/world-leaders-pay-tribute-late-saudi-king-abdullah-150123052428280.html,Politics,2015,249,1,0,41,4,3,9,19,1043,2,0,0,0,0,0,1,0,0,0,4,18
http://www.aljazeera.com/news/2015/04/saudi-foreign-minister-relieved-duties-150429084010611.html,Politics,2015,153,0,1,4,0,3,7,20,72,1,1,0,0,1,0,0,0,0,3,120,3616
http://www.aljazeera.com/news/2015/04/saudi-king-salman-replaces-crown-prince-cabinet-reshuffle-150429020021160.html,Politics,2015,153,1,0,21,2,4,8,19,563,6,0,0,0,1,0,0,0,0,10,1281,8846
http://www.aljazeera.com/news/2015/03/saudi-king-salman-speech-150310201646392.html,Politics,2015,202,1,1,21,3,3,9,18,482,4,0,0,0,1,0,0,0,0,0,223,60
http://www.aljazeera.com/news/middleeast/2015/01/saudi-king-salman-cements-hold-power-150130032136422.html,Politics,2015,242,1,0,32,0,3,7,18,692,13,1,0,0,0,0,1,0,0,80,299,159
http://www.aljazeera.com/news/2015/01/obama-defends-saudi-ties-150127144003098.html,Human Rights,2015,245,1,0,11,0,3,5,14,312,5,1,0,1,0,0,0,0,0,29,52,24
http://www.aljazeera.com/news/2015/06/isil-claim-responsibility-kuwait-shia-mosque-attack-150626124555564.html,Middle East,2015,94,0,1,20,3,3,8,19,450,5,0,0,0,0,0,0,1,0,20,1118,7748
http://www.aljazeera.com/news/2015/07/bahrain-tightens-security-isil-threats-150703062006728.html,Politics,2015,88,1,0,25,10,3,6,17,633,2,1,0,0,0,0,1,0,0,8,605,3262
http://www.aljazeera.com/news/2015/06/kuwait-suicide-bomber-saudi-citizen-shia-mosque-suicide-150628082226519.html,Middle East,2015,93,1,1,27,1,3,7,19,590,3,1,0,0,0,0,0,0,1,14,911,5530
http://www.aljazeera.com/news/2015/06/kuwait-hold-mass-funeral-mosque-attack-victims-150627090813135.html,Middle East,2015,93,0,2,23,0,3,8,20,531,3,0,0,0,0,0,0,0,1,4,653,8707
http://www.aljazeera.com/news/2015/07/saudi-arrests-hundreds-suspected-members-isil-150718125348877.html,Politics,2015,73,0,2,21,3,4,8,17,494,5,0,0,0,0,0,0,1,0,70,692,8646
http://www.aljazeera.com/news/2015/07/saudi-brothers-arrested-kuwait-mosque-bombing-150707060457975.html,Story highlights,2015,84,1,1,12,2,4,7,17,264,3,0,0,1,0,0,0,0,0,1,195,45
http://www.aljazeera.com/news/2015/09/rallies-hong-kong-mark-pro-democracy-protests-150928103557853.html,Politics,2015,0,1,2,25,2,4,9,17,491,5,0,0,1,0,0,0,0,0,5,175,60
http://www.aljazeera.com/news/2015/06/chinese-state-media-critical-hong-kong-vote-150619062418358.html,Politics,2015,102,1,2,16,2,5,8,16,373,3,0,0,0,0,0,1,0,0,1,98,19
http://www.aljazeera.com/news/2015/06/hong-kong-politicians-reject-beijing-backed-reforms-150618044034142.html,Hong Kong,2015,103,0,2,18,0,4,7,17,422,4,0,0,0,0,1,0,0,0,15,248,1404
http://www.aljazeera.com/news/2015/06/hong-kong-begins-debate-electoral-reform-plan-150617050511582.html,Politics,2015,104,1,2,30,3,4,8,21,739,8,0,0,0,1,0,0,0,0,1,353,28
http://www.aljazeera.com/news/2015/04/hong-kong-electoral-reform-150422042614835.html,Politics,2015,160,1,0,20,0,4,7,15,498,5,0,0,0,1,0,0,0,0,0,173,42
http://www.aljazeera.com/news/2015/04/china-hong-kong-150413081115241.html,Business & Economy,2015,169,2,0,20,1,4,8,18,640,5,0,1,0,0,0,0,0,0,1,176,851
http://www.aljazeera.com/news/2015/09/germany-probes-volkswagen-ceo-pollution-scam-150928142456511.html,Business & Economy,2015,1,2,0,15,1,4,8,18,351,4,1,1,0,0,0,0,0,0,1,97,24
http://www.aljazeera.com/news/2015/09/switzerland-bans-sale-volkswagen-models-150926052308019.html,Business & Economy,2015,3,1,0,16,1,3,7,19,352,13,1,0,0,0,0,0,1,0,44,252,1957
http://www.aljazeera.com/news/2015/09/german-minister-vw-manipulated-emissions-europe-150924113719147.html,Business & Economy,2015,5,1,0,16,3,3,8,18,359,7,0,0,0,0,1,0,0,0,0,168,40
http://www.aljazeera.com/news/2015/09/italy-probe-vw-cars-smog-test-cheating-150922110344434.html,Business & Economy,2015,7,1,0,12,0,5,10,17,367,5,1,0,1,0,0,0,0,0,1,132,798
http://www.aljazeera.com/news/2015/06/dutch-court-orders-state-slash-carbon-emissions-150624095657550.html,Environment,2015,97,1,1,20,1,5,8,18,493,17,1,0,0,1,0,0,0,0,3,145,175
http://www.aljazeera.com/news/2015/09/volkswagen-chief-executive-winterkorn-resigns-150924034930424.html,Business & Economy,2015,5,0,0,21,0,4,5,19,522,14,1,0,0,0,1,0,0,0,0,176,37
http://www.aljazeera.com/news/2015/09/scandal-hit-volkswagen-names-porsche-boss-ceo-150926030438964.html,Environment,2015,3,1,0,17,0,5,9,19,442,4,1,0,0,0,0,0,1,0,0,176,34
http://www.aljazeera.com/news/2015/09/150925073205808.html,Business & Economy,2015,4,2,0,11,3,3,9,21,352,10,1,0,0,0,0,1,0,0,1,126,23
http://www.aljazeera.com/news/2015/09/taiwan-evacuates-thousands-super-typhoon-nears-150928063112050.html,Weather,2015,1,2,2,30,2,3,7,19,510,18,0,1,0,0,0,0,0,0,1,156,186
http://www.aljazeera.com/news/2015/09/typhoon-dujuan-set-batter-taiwan-150928093427450.html,Weather,2015,1,1,0,17,0,1,6,10,385,17,1,1,0,0,0,0,0,0,0,66,15
http://www.aljazeera.com/news/2015/08/typhoon-soudelor-150811085841023.html,Weather,2015,49,1,0,13,0,2,6,18,334,14,1,0,1,0,0,0,0,0,0,80,13
http://www.aljazeera.com/news/2015/08/typhoon-soudelor-slams-taiwan-packing-savage-winds-150807212119629.html,Taiwan,2015,52,4,1,17,0,3,6,21,448,15,0,0,0,0,0,0,1,0,5,309,1456
http://www.aljazeera.com/news/2015/08/typhoon-soudelor-bears-taiwan-150805084411458.html,Weather,2015,54,1,0,13,0,1,6,14,363,20,1,0,0,0,1,0,0,0,5,149,153
http://www.aljazeera.com/news/2015/07/western-pacific-spawns-tropical-cyclones-week-150705105049012.html,Weather,2015,86,1,0,12,1,1,9,16,403,8,1,0,0,0,0,0,0,1,4,292,255
http://www.aljazeera.com/news/2015/05/150510095350767.html,Weather,2015,142,1,0,12,0,3,6,18,308,12,0,0,0,0,0,0,0,1,70,362,1053
http://www.aljazeera.com/news/2015/07/china-typhoon-chan-hom-150711043658185.html,Story highlights,2015,80,1,0,18,0,3,8,18,458,19,1,0,0,0,0,0,1,0,16,566,4359
http://www.aljazeera.com/news/2015/08/taiwan-braces-arrival-powerful-typhoon-soudelor-150806110543591.html,Weather,2015,53,2,0,19,0,3,8,17,500,11,0,0,0,0,0,1,0,0,6,189,1515
http://www.aljazeera.com/news/2015/09/hotter-hotter-earth-continues-warm-150920095639802.html,Weather,2015,8,1,1,13,2,1,7,17,299,16,1,1,0,0,0,0,0,0,5,150,170
http://www.aljazeera.com/news/2015/09/obama-climate-change-defining-threat-century-150901011859504.html,Environment,2015,28,2,0,12,5,3,7,18,287,0,0,0,1,0,0,0,0,0,2,274,2452
http://www.aljazeera.com/news/2015/08/climate-change-set-fuel-global-food-crisis-150814144555459.html,Science & Technology,2015,46,1,0,18,1,4,8,21,471,6,1,0,0,0,0,1,0,0,16,404,3120
http://www.aljazeera.com/news/2015/06/pope-francis-issues-message-climate-change-150618113018269.html,Environment,2015,103,1,1,19,2,4,7,19,504,1,1,0,0,0,1,0,0,0,10,168,346
http://www.aljazeera.com/news/asia-pacific/2015/01/pope-meets-haiyan-victims-amid-new-storm-201511711311728961.html,Environment,2015,255,1,0,15,2,5,7,17,410,3,1,0,0,0,0,0,1,0,1,175,114
http://www.aljazeera.com/news/asia-pacific/2015/01/millions-cheer-as-pope-arrives-philippines-2015115101210685513.html,Politics,2015,257,1,1,26,6,5,7,18,786,13,1,0,0,0,1,0,0,0,1,186,1238
http://www.aljazeera.com/news/southasia/2015/01/pope-canonises-sri-lanka-first-saint-201511453618282611.html,Politics,2015,258,0,1,11,0,3,7,19,319,3,1,0,0,1,0,0,0,0,4,153,951
http://www.aljazeera.com/news/asia-pacific/2015/01/pope-urges-philippines-shun-corruption-201511692534627933.html,Asia Pacific,2015,256,1,0,16,0,1,6,18,393,13,0,0,0,0,0,1,0,0,0,138,1039
http://www.aljazeera.com/news/2015/05/record-heat-alaska-150527103003119.html,US & Canada,2015,124,1,0,7,0,3,4,16,311,8,0,0,0,0,1,0,0,0,2,146,246
http://www.aljazeera.com/news/2015/05/arctic-sea-ice-disappearing-record-rate-150524091720040.html,Weather,2015,128,1,0,13,0,1,7,22,343,16,1,0,0,0,0,0,0,1,48,86,120
http://www.aljazeera.com/news/2015/03/arctic-sea-ice-lowest-recorded-levels-150319223343874.html,Environment,2015,194,1,0,13,0,3,7,17,373,16,0,0,0,0,1,0,0,0,2,202,876
http://www.aljazeera.com/news/2015/09/car-bangui-tense-communal-strife-kills-scores-150928061757978.html,Politics,2015,1,2,0,25,12,3,9,17,590,15,0,1,0,0,0,0,0,0,0,226,138
http://www.aljazeera.com/news/2015/09/maldives-president-escapes-blast-aboard-speedboat-150928091219909.html,News,2015,1,3,0,10,1,0,6,16,201,2,1,1,0,0,0,0,0,0,0,195,1542
http://www.aljazeera.com/news/americas/2015/02/thousands-rally-detention-maldives-leader-nasheed-150227134523881.html,Politics,2015,214,3,0,21,4,4,8,16,535,6,0,0,0,0,0,1,0,0,53,1285,934
http://www.aljazeera.com/news/southasia/2015/02/maldives-police-drag-president-court-150223143212679.html,Politics,2015,218,1,0,15,0,3,7,19,278,5,1,1,0,0,0,0,0,0,1,329,138
http://www.aljazeera.com/news/southasia/2015/02/maldives-arrests-president-judge-detainment-150222123921308.html,Politics,2015,218,1,0,12,0,3,4,14,323,4,1,1,0,0,0,0,0,0,3,304,163
http://www.aljazeera.com/news/2015/09/uk-chancellor-praised-ignoring-china-human-rights-150926131227444.html,China,2015,3,1,1,15,2,5,8,18,312,1,1,0,0,0,0,0,1,0,4,303,1272
http://www.aljazeera.com/news/2015/08/uk-apologises-grants-visa-china-artist-ai-weiwei-150801092845308.html,Politics,2015,58,1,0,9,0,5,10,16,224,4,1,0,0,0,0,0,0,1,0,151,67
http://www.aljazeera.com/news/2015/07/uk-restricts-dissident-chinese-artist-visa-request-150730140051309.html,Arts & Culture,2015,61,1,0,28,3,4,8,19,692,12,1,0,0,0,1,0,0,0,20,296,1365
http://www.aljazeera.com/news/2015/07/china-crackdown-lawyers-activists-150719112829794.html,Politics,2015,72,1,0,17,3,4,7,18,478,8,1,0,0,0,0,0,0,1,5,275,192
http://www.aljazeera.com/news/2015/06/china-criticises-human-rights-record-150626053605693.html,Human Rights,2015,95,1,1,13,1,5,6,20,297,1,1,0,0,0,0,1,0,0,5,630,571
http://www.aljazeera.com/news/2015/09/40000-peacekeepers-150929000643036.html,War & Conflict,2015,0,2,1,22,6,2,6,21,661,26,1,0,1,0,0,0,0,0,1,206,1678
http://www.aljazeera.com/news/2015/06/peacekeepers-accused-swapping-goods-sex-150611110949806.html,Human Rights,2015,110,0,3,23,2,3,8,18,513,10,0,0,0,0,1,0,0,0,8,291,3071
http://www.aljazeera.com/news/2015/05/150507071302268.html,War & Conflict,2015,145,1,0,16,1,5,9,18,387,7,1,0,0,0,1,0,0,0,8,252,3345
http://www.aljazeera.com/news/2015/04/french-soldiers-accused-raping-car-children-150430031734446.html,War & Conflict,2015,152,1,1,23,1,4,7,20,581,5,0,0,0,0,1,0,0,0,6,403,753
http://www.aljazeera.com/news/2015/04/largest-forgotten-humanitarian-crisis-looms-car-150429062539332.html,Humanitarian crises,2015,153,2,0,21,1,4,8,20,409,24,1,0,0,1,0,0,0,0,5,211,1965
http://www.aljazeera.com/news/2015/04/hrw-muslim-herders-held-captive-militia-car-150422061357733.html,War & Conflict,2015,160,1,0,16,0,4,9,16,443,11,1,0,0,1,0,0,0,0,7,134,1152
http://www.aljazeera.com/news/2015/04/car-leaders-sign-meaningless-peace-agreement-150414131041917.html,War & Conflict,2015,168,1,0,14,0,5,7,17,367,5,0,0,1,0,0,0,0,0,3,107,543
http://www.aljazeera.com/news/2015/03/envoy-car-mosque-destroyed-war-150318072200714.html,Human Rights,2015,195,1,0,16,1,4,9,18,362,15,1,0,0,1,0,0,0,0,21,2821,10358
http://www.aljazeera.com/news/africa/2015/01/un-car-mission-says-employee-kidnapped-2015120123145536562.html,War & Conflict,2015,252,1,0,9,0,3,7,20,194,1,1,0,1,0,0,0,0,0,21,183,476
http://www.aljazeera.com/news/africa/2015/04/car-protesters-clash-peacekeepers-turns-deadly-150410142600450.html,Human Rights,2015,172,1,0,9,0,3,8,19,248,3,1,0,0,0,0,1,0,0,1,179,67
http://www.aljazeera.com/news/2015/04/car-rebels-ceasefire-agreement-150408171923689.html,War & Conflict,2015,173,0,1,19,0,5,8,14,540,3,0,0,0,0,1,0,0,0,12,250,561
http://www.aljazeera.com/news/2015/06/report-recommends-sweeping-peacekeepers-150616181257631.html,UN,2015,105,2,0,17,1,2,7,12,514,7,1,0,1,0,0,0,0,0,1,275,716
http://www.aljazeera.com/news/2015/08/peacekeepers-face-sex-abuse-allegations-car-150820050749087.html,War & Conflict,2015,40,3,0,19,3,5,9,21,583,6,1,0,0,0,1,0,0,0,31,392,1422
http://www.aljazeera.com/news/2015/06/peacekeepers-sex-abuse-150616012115509.html,War & Conflict,2015,105,0,1,13,2,3,8,16,290,8,1,0,1,0,0,0,0,0,7,818,8763
